datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2025-04-04,35.0,25.0,29.8,39.4,25.0,32.4,21.8,63.8,0.0,0,0.0,,0,0,25.9,22.3,132.7,1010.2,52.8,10.0,289.1,24.9,10,10.0,2025-04-04T05:48:35,2025-04-04T18:04:17,0.2,Partially cloudy
2025-04-05,35.0,26.0,29.6,40.5,26.0,32.4,22.5,67.3,0.0,0,0.0,,0,0,26.3,24.1,137.9,1009.8,35.2,10.0,286.0,24.7,10,10.0,2025-04-05T05:48:00,2025-04-05T18:04:17,0.25,Partially cloudy
2025-04-06,35.0,26.0,29.8,39.4,26.0,33.0,22.8,67.6,0.0,0,0.0,,0,0,29.9,22.3,132.2,1010.2,53.9,10.0,280.3,24.1,9,10.0,2025-04-06T05:47:25,2025-04-06T18:04:18,0.27,Partially cloudy
2025-04-07,37.0,27.0,30.6,39.7,29.1,33.2,21.2,58.8,0.0,0,0.0,,0,0,28.8,20.5,131.2,1010.8,61.7,10.0,298.4,25.8,10,10.0,2025-04-07T05:46:50,2025-04-07T18:04:19,0.3,Partially cloudy
2025-04-08,34.0,27.0,30.2,39.2,29.1,33.4,22.0,62.5,0.0,0,0.0,,0,0,37.1,20.5,121.7,1011.4,70.3,9.9,231.3,20.0,9,10.0,2025-04-08T05:46:16,2025-04-08T18:04:20,0.33,Partially cloudy
2025-04-09,35.0,27.0,30.1,40.5,29.1,33.9,22.8,66.0,0.2,100,8.33,rain,0,0,31.7,25.9,137.7,1009.7,51.0,10.0,267.1,23.0,9,10.0,2025-04-09T05:45:42,2025-04-09T18:04:21,0.37,"Rain, Partially cloudy"
2025-04-10,35.0,27.0,29.4,40.5,30.0,33.9,24.4,75.8,1.2,100,29.17,rain,0,0,23.4,20.5,144.1,1008.3,58.3,9.9,249.9,21.6,8,10.0,2025-04-10T05:45:08,2025-04-10T18:04:22,0.4,"Rain, Partially cloudy"
2025-04-11,35.0,26.0,30.0,41.8,26.0,34.9,24.5,73.9,1.9,100,4.17,rain,0,0,28.1,20.5,167.2,1007.8,60.1,9.1,250.5,21.6,9,30.0,2025-04-11T05:44:35,2025-04-11T18:04:24,0.44,"Rain, Partially cloudy"
2025-04-12,36.0,27.0,30.9,41.8,30.5,35.8,23.9,68.3,0.1,100,4.17,rain,0,0,23.4,20.5,160.3,1008.6,45.1,10.0,268.5,23.2,9,10.0,2025-04-12T05:44:02,2025-04-12T18:04:26,0.47,"Rain, Partially cloudy"
2025-04-13,35.0,28.0,30.7,43.2,33.4,36.5,24.8,72.4,3.1,100,8.33,rain,0,0,31.7,24.1,148.4,1008.9,55.7,10.0,266.5,23.1,9,30.0,2025-04-13T05:43:30,2025-04-13T18:04:28,0.5,"Rain, Partially cloudy"
2025-04-14,36.0,27.0,30.9,41.8,30.5,35.6,23.7,66.7,0.3,100,12.5,rain,0,0,30.2,18.4,126.0,1009.6,49.2,10.0,271.5,23.4,10,30.0,2025-04-14T05:42:58,2025-04-14T18:04:30,0.54,"Rain, Partially cloudy"
2025-04-15,35.0,27.0,29.8,41.8,30.5,34.5,24.1,72.4,0.6,100,20.83,rain,0,0,24.8,24.1,96.5,1009.3,66.1,9.7,251.2,21.5,8,10.0,2025-04-15T05:42:26,2025-04-15T18:04:33,0.57,"Rain, Partially cloudy"
2025-04-16,35.0,28.0,30.4,40.5,31.1,34.9,23.6,68.2,0.3,100,12.5,rain,0,0,30.2,24.1,143.1,1009.2,64.8,10.0,256.5,22.1,8,10.0,2025-04-16T05:41:55,2025-04-16T18:04:36,0.61,"Rain, Partially cloudy"
2025-04-17,35.0,27.0,30.3,41.8,30.5,35.9,24.8,73.7,1.3,100,29.17,rain,0,0,20.9,16.6,151.7,1008.8,66.3,10.0,232.6,20.2,8,30.0,2025-04-17T05:41:24,2025-04-17T18:04:39,0.64,"Rain, Partially cloudy"
2025-04-18,36.0,28.0,31.0,43.1,33.4,37.3,25.0,72.0,0.9,100,25.0,rain,0,0,25.9,18.4,173.3,1008.2,58.7,10.0,255.3,22.1,9,30.0,2025-04-18T05:40:53,2025-04-18T18:04:42,0.68,"Rain, Partially cloudy"
2025-04-19,37.0,28.0,31.2,43.1,32.6,36.5,24.2,68.0,0.2,100,8.33,rain,0,0,28.1,20.5,160.5,1008.0,39.9,10.0,274.5,23.7,9,10.0,2025-04-19T05:40:24,2025-04-19T18:04:46,0.71,"Rain, Partially cloudy"
2025-04-20,36.0,28.0,30.8,43.1,32.6,35.6,23.9,68.4,0.0,0,0.0,,0,0,32.0,22.3,155.2,1008.6,35.2,10.0,306.8,26.6,10,10.0,2025-04-20T05:39:54,2025-04-20T18:04:50,0.74,Partially cloudy
2025-04-21,36.0,28.0,30.9,43.2,31.8,36.1,24.0,67.9,0.7,100,20.83,rain,0,0,31.3,24.1,139.3,1009.9,51.5,10.0,260.0,22.6,9,30.0,2025-04-21T05:39:25,2025-04-21T18:04:54,0.75,"Rain, Partially cloudy"
2025-04-22,35.0,28.0,30.4,40.5,32.6,35.7,24.4,71.5,1.1,100,8.33,rain,0,0,38.2,27.7,155.6,1010.3,49.0,10.0,254.3,22.0,8,30.0,2025-04-22T05:38:57,2025-04-22T18:04:59,0.81,"Rain, Partially cloudy"
2025-04-23,36.0,25.0,29.8,40.7,25.0,34.1,24.0,73.2,0.4,100,16.67,rain,0,0,31.7,25.9,175.7,1009.1,66.5,9.8,253.3,21.9,8,10.0,2025-04-23T05:38:29,2025-04-23T18:05:04,0.84,"Rain, Partially cloudy"
2025-04-24,35.0,26.0,29.8,41.8,26.0,34.0,24.5,75.4,2.0,100,12.5,rain,0,0,32.4,20.5,198.9,1008.8,45.2,9.0,246.5,21.4,9,30.0,2025-04-24T05:38:02,2025-04-24T18:05:09,0.88,"Rain, Partially cloudy"
2025-04-25,36.0,25.0,30.6,43.1,25.0,36.2,24.7,72.3,0.1,100,4.17,rain,0,0,28.8,18.4,192.6,1008.9,55.3,9.9,261.0,22.4,9,30.0,2025-04-25T05:37:36,2025-04-25T18:05:15,0.91,"Rain, Partially cloudy"
2025-04-26,34.0,25.0,29.1,42.0,25.0,34.7,25.3,80.5,6.0,100,29.17,rain,0,0,28.1,22.3,159.6,1009.5,68.1,9.6,227.5,19.6,9,30.0,2025-04-26T05:37:10,2025-04-26T18:05:21,0.95,"Rain, Partially cloudy"
2025-04-27,35.0,25.0,29.6,40.5,25.0,33.3,23.9,73.5,8.6,100,4.17,rain,0,0,24.5,20.5,130.1,1009.7,48.2,9.8,276.6,23.9,9,10.0,2025-04-27T05:36:45,2025-04-27T18:05:27,0.98,"Rain, Partially cloudy"
2025-04-28,36.0,28.0,31.0,40.7,32.6,36.0,23.9,67.5,0.0,0,0.0,,0,0,24.8,22.3,149.6,1008.3,45.7,10.0,262.1,22.6,9,10.0,2025-04-28T05:36:20,2025-04-28T18:05:34,0.0,Partially cloudy
2025-04-29,36.0,28.0,30.9,39.7,31.8,35.2,23.2,65.3,0.5,100,4.17,rain,0,0,28.1,22.3,126.8,1008.6,49.6,10.0,271.9,23.6,9,10.0,2025-04-29T05:35:56,2025-04-29T18:05:41,0.05,"Rain, Partially cloudy"
2025-04-30,36.0,26.0,30.7,39.7,26.0,34.1,22.8,64.6,0.1,100,4.17,rain,0,0,27.7,20.5,127.2,1008.3,46.5,9.9,266.9,23.2,9,10.0,2025-04-30T05:35:33,2025-04-30T18:05:49,0.08,"Rain, Partially cloudy"
2025-05-01,35.0,29.0,31.1,40.5,32.6,35.6,23.2,63.3,5.7,100,29.17,rain,0,0,34.2,18.4,123.3,1008.9,50.0,10.0,225.5,19.4,9,30.0,2025-05-01T05:35:10,2025-05-01T18:05:57,0.11,"Rain, Partially cloudy"
2025-05-02,35.0,29.0,31.0,41.8,32.6,35.8,23.6,65.9,2.8,100,29.17,rain,0,0,37.1,24.1,128.2,1008.3,60.3,9.9,235.2,20.4,7,30.0,2025-05-02T05:34:48,2025-05-02T18:06:05,0.15,"Rain, Partially cloudy"
2025-05-03,34.0,26.0,29.6,40.5,26.0,34.4,24.5,75.1,0.3,100,4.17,rain,0,0,29.5,22.3,122.8,1008.3,47.3,10.0,170.6,14.7,6,30.0,2025-05-03T05:34:27,2025-05-03T18:06:13,0.18,"Rain, Partially cloudy"
2025-05-04,35.0,26.0,29.7,40.5,26.0,33.4,24.0,73.2,1.1,100,20.83,rain,0,0,27.7,20.5,110.1,1007.3,58.8,9.8,229.8,19.8,8,10.0,2025-05-04T05:34:06,2025-05-04T18:06:22,0.25,"Rain, Partially cloudy"
2025-05-05,35.0,28.0,30.6,41.8,32.6,36.5,24.8,72.4,0.4,100,12.5,rain,0,0,31.3,25.9,167.6,1007.3,47.4,10.0,253.2,21.9,8,30.0,2025-05-05T05:33:46,2025-05-05T18:06:32,0.25,"Rain, Partially cloudy"
2025-05-06,36.0,28.0,30.9,43.1,33.4,37.7,25.4,73.6,4.4,100,29.17,rain,0,0,29.2,25.9,190.8,1007.3,48.5,9.9,264.3,22.7,9,30.0,2025-05-06T05:33:27,2025-05-06T18:06:42,0.28,"Rain, Partially cloudy"
2025-05-07,37.0,25.0,31.0,44.4,25.0,37.3,25.3,73.6,0.0,0,0.0,,0,0,31.7,20.5,228.3,1006.6,58.4,9.4,258.0,22.2,9,30.0,2025-05-07T05:33:09,2025-05-07T18:06:52,0.32,Partially cloudy
2025-05-08,35.0,28.0,31.4,43.2,33.4,37.9,25.0,70.3,0.1,100,4.17,rain,0,0,32.8,20.5,231.2,1006.4,47.9,10.0,286.4,24.6,9,60.0,2025-05-08T05:32:51,2025-05-08T18:07:02,0.35,"Rain, Partially cloudy"
2025-05-09,35.0,28.0,30.8,43.7,32.6,37.9,25.6,74.8,0.7,100,8.33,rain,0,0,29.2,18.4,220.3,1006.5,48.6,9.9,270.9,23.4,9,60.0,2025-05-09T05:32:35,2025-05-09T18:07:13,0.38,"Rain, Partially cloudy"
2025-05-10,29.0,24.0,27.0,36.7,24.0,30.4,25.0,88.9,52.9,100,4.17,rain,0,0,27.4,14.8,251.5,1007.3,68.0,9.2,176.4,15.2,7,30.0,2025-05-10T05:32:19,2025-05-10T18:07:24,0.42,"Rain, Partially cloudy"
2025-05-11,34.0,25.0,29.3,42.1,25.0,33.7,24.7,77.6,6.2,100,33.33,rain,0,0,29.9,20.5,233.4,1006.0,42.3,9.2,241.1,20.8,9,60.0,2025-05-11T05:32:03,2025-05-11T18:07:36,0.45,"Rain, Partially cloudy"
2025-05-12,34.0,25.0,29.0,40.5,25.0,33.6,25.0,80.2,6.4,100,45.83,rain,0,0,28.4,16.6,186.9,1006.2,63.3,9.8,226.8,19.7,8,30.0,2025-05-12T05:31:49,2025-05-12T18:07:48,0.5,"Rain, Partially cloudy"
2025-05-13,35.0,27.0,29.8,41.8,30.5,35.7,25.5,78.9,5.2,100,37.5,rain,0,0,26.6,16.6,166.2,1007.9,64.0,9.8,235.0,20.4,8,30.0,2025-05-13T05:31:35,2025-05-13T18:08:00,0.52,"Rain, Partially cloudy"
2025-05-14,35.0,27.0,30.1,44.8,30.5,36.4,25.5,77.8,7.1,100,4.17,rain,0,0,27.7,24.1,130.9,1008.9,54.0,10.0,262.4,22.7,9,30.0,2025-05-14T05:31:23,2025-05-14T18:08:13,0.55,"Rain, Partially cloudy"
2025-05-15,35.0,26.0,29.3,41.8,26.0,34.0,25.0,79.6,1.7,100,4.17,rain,0,0,29.5,29.5,87.9,1008.9,50.8,9.8,252.5,21.7,8,30.0,2025-05-15T05:31:10,2025-05-15T18:08:26,0.59,"Rain, Partially cloudy"
2025-05-16,35.0,26.0,30.2,43.2,26.0,36.4,25.7,78.4,1.6,100,29.17,rain,0,0,28.1,20.5,115.3,1008.2,42.9,9.1,242.6,20.8,9,30.0,2025-05-16T05:30:59,2025-05-16T18:08:39,0.62,"Rain, Partially cloudy"
2025-05-17,33.0,26.0,29.9,40.5,26.0,36.1,25.6,78.6,0.1,100,4.17,rain,0,0,31.7,25.9,104.6,1008.6,44.8,8.8,243.2,21.2,9,60.0,2025-05-17T05:30:49,2025-05-17T18:08:52,0.66,"Rain, Partially cloudy"
2025-05-18,35.0,28.0,30.8,43.2,31.8,36.8,24.7,70.8,2.0,100,25.0,rain,0,0,27.0,24.1,123.4,1007.8,55.5,10.0,248.0,21.4,9,30.0,2025-05-18T05:30:39,2025-05-18T18:09:06,0.69,"Rain, Partially cloudy"
2025-05-19,34.0,28.0,30.4,41.8,33.4,37.0,25.4,75.2,7.4,100,16.67,rain,0,0,35.3,20.5,139.4,1007.5,57.6,9.8,204.3,17.6,7,30.0,2025-05-19T05:30:30,2025-05-19T18:09:21,0.73,"Rain, Partially cloudy"
2025-05-20,32.0,28.0,29.4,39.0,33.4,35.5,25.5,79.9,3.4,100,20.83,rain,0,0,27.0,14.8,161.3,1007.5,55.3,9.8,211.3,18.3,7,30.0,2025-05-20T05:30:22,2025-05-20T18:09:35,0.75,"Rain, Partially cloudy"
2025-05-21,34.0,26.0,29.0,41.8,26.0,34.3,25.7,83.7,0.1,100,4.17,rain,0,0,21.2,27.7,266.9,1007.3,64.1,7.7,226.9,19.7,8,30.0,2025-05-21T05:30:15,2025-05-21T18:09:50,0.79,"Rain, Partially cloudy"
2025-05-22,33.0,26.0,28.0,42.0,26.0,32.0,25.7,87.9,76.0,100,8.33,rain,0,0,21.6,20.5,182.4,1006.0,61.2,7.8,185.3,16.1,8,30.0,2025-05-22T05:30:09,2025-05-22T18:10:05,0.83,"Rain, Partially cloudy"
2025-05-23,32.0,26.0,28.2,40.5,26.0,33.0,25.8,87.3,23.0,100,16.67,rain,0,0,20.9,22.3,197.0,1005.0,77.6,9.5,117.4,10.1,6,30.0,2025-05-23T05:30:03,2025-05-23T18:10:20,0.86,"Rain, Partially cloudy"
2025-05-24,32.0,25.0,27.5,40.5,25.0,31.0,25.5,89.3,0.9,100,4.17,rain,0,0,25.9,24.1,191.3,1006.1,76.3,9.7,176.6,15.2,8,30.0,2025-05-24T05:29:58,2025-05-24T18:10:35,0.9,"Rain, Partially cloudy"
2025-05-25,33.0,25.0,28.8,39.1,25.0,33.3,25.3,82.4,5.2,100,58.33,rain,0,0,24.5,16.6,137.6,1008.0,52.7,9.6,178.2,15.4,7,30.0,2025-05-25T05:29:54,2025-05-25T18:10:51,0.93,"Rain, Partially cloudy"
2025-05-26,34.0,26.0,29.8,40.5,26.0,34.4,25.1,77.7,2.0,100,29.17,rain,0,0,19.4,22.3,152.3,1008.3,55.9,9.8,220.8,19.1,8,30.0,2025-05-26T05:29:51,2025-05-26T18:11:07,0.97,"Rain, Partially cloudy"
2025-05-27,34.0,27.0,30.7,43.4,30.0,37.5,25.4,74.3,9.2,100,41.67,rain,0,0,25.2,20.5,158.1,1007.4,56.5,10.0,232.5,20.0,8,30.0,2025-05-27T05:29:49,2025-05-27T18:11:23,0.0,"Rain, Partially cloudy"
2025-05-28,33.0,26.0,29.9,40.5,26.0,35.0,25.0,76.2,15.9,100,54.17,rain,0,0,27.0,16.6,259.2,1006.7,63.1,9.9,227.7,19.7,8,30.0,2025-05-28T05:29:47,2025-05-28T18:11:39,0.04,"Rain, Partially cloudy"
2025-05-29,33.0,25.0,27.8,42.0,25.0,31.0,25.3,87.7,45.3,100,4.17,rain,0,0,30.2,25.9,208.3,1008.2,80.9,9.2,121.1,10.4,6,10.0,2025-05-29T05:29:46,2025-05-29T18:11:55,0.07,"Rain, Partially cloudy"
2025-05-30,33.0,25.0,28.9,40.5,25.0,33.0,24.8,80.0,21.8,100,4.17,rain,0,0,23.4,20.5,261.0,1009.5,58.1,9.7,160.3,13.8,6,10.0,2025-05-30T05:29:46,2025-05-30T18:12:11,0.1,"Rain, Partially cloudy"
2025-05-31,32.0,26.0,28.0,40.5,26.0,32.0,24.5,81.4,11.6,100,4.17,rain,0,0,38.5,29.5,247.8,1010.1,81.6,9.8,175.6,15.1,6,10.0,2025-05-31T05:29:47,2025-05-31T18:12:28,0.13,"Rain, Partially cloudy"
2025-06-01,34.0,24.0,28.9,43.4,24.0,33.1,25.3,82.3,0.1,100,4.17,rain,0,0,55.4,35.3,260.0,1009.5,62.6,9.4,266.9,23.0,9,30.0,2025-06-01T05:29:48,2025-06-01T18:12:44,0.17,"Rain, Partially cloudy"
2025-06-02,32.0,26.0,28.4,42.1,26.0,34.1,26.1,87.8,2.3,100,4.17,rain,0,0,37.4,29.5,223.5,1008.8,64.8,9.7,126.6,10.9,5,30.0,2025-06-02T05:29:50,2025-06-02T18:13:01,0.2,"Rain, Partially cloudy"
2025-06-03,29.0,25.0,27.0,33.5,25.0,29.9,25.0,89.0,13.6,100,4.17,rain,0,0,47.5,31.7,252.4,1008.2,83.0,7.8,153.0,13.1,8,30.0,2025-06-03T05:29:53,2025-06-03T18:13:18,0.25,"Rain, Partially cloudy"
2025-06-04,34.0,25.0,28.2,43.4,25.0,32.6,25.5,86.3,1.2,100,4.17,rain,0,0,36.0,20.5,253.8,1008.0,68.0,9.5,228.9,19.8,9,30.0,2025-06-04T05:29:57,2025-06-04T18:13:34,0.27,"Rain, Partially cloudy"
2025-06-05,33.0,26.0,29.3,42.0,26.0,34.8,25.7,81.8,3.2,100,25.0,rain,0,0,33.8,25.9,245.3,1007.7,58.2,9.1,226.6,19.5,8,30.0,2025-06-05T05:30:01,2025-06-05T18:13:51,0.3,"Rain, Partially cloudy"
2025-06-06,34.0,27.0,29.6,43.4,30.5,36.0,25.9,81.4,4.1,100,37.5,rain,0,0,36.0,25.9,247.5,1007.7,51.7,9.8,184.7,15.7,6,30.0,2025-06-06T05:30:06,2025-06-06T18:14:07,0.33,"Rain, Partially cloudy"
2025-06-07,32.0,27.0,28.5,40.5,31.0,34.8,26.5,88.9,2.7,100,4.17,rain,0,0,29.5,20.5,224.7,1007.5,63.6,9.4,139.6,12.1,6,30.0,2025-06-07T05:30:11,2025-06-07T18:14:24,0.36,"Rain, Partially cloudy"
2025-06-08,31.0,26.0,28.2,39.0,26.0,33.0,25.4,85.2,4.1,100,4.17,rain,0,0,31.3,25.9,225.6,1007.1,56.7,10.0,142.7,12.1,6,30.0,2025-06-08T05:30:17,2025-06-08T18:14:40,0.4,"Rain, Partially cloudy"
2025-06-09,32.0,26.0,28.0,39.1,26.0,32.3,25.3,85.5,5.5,100,4.17,rain,0,0,41.8,35.3,235.5,1006.2,75.2,9.9,182.9,15.9,7,30.0,2025-06-09T05:30:24,2025-06-09T18:14:57,0.43,"Rain, Partially cloudy"
2025-06-10,32.0,24.0,27.3,39.1,24.0,30.3,25.3,89.6,9.7,100,4.17,rain,0,0,39.6,22.3,262.1,1005.3,73.3,8.5,188.5,16.1,7,30.0,2025-06-10T05:30:32,2025-06-10T18:15:13,0.46,"Rain, Partially cloudy"
2025-06-11,30.0,25.0,27.0,35.0,25.0,29.1,24.4,86.6,8.6,100,4.17,rain,0,0,44.6,35.3,268.5,1005.0,64.8,8.8,73.0,6.2,4,10.0,2025-06-11T05:30:40,2025-06-11T18:15:29,0.5,"Rain, Partially cloudy"
2025-06-12,31.0,25.0,27.7,37.3,25.0,31.0,24.6,84.0,4.2,100,50.0,rain,0,0,50.0,37.1,252.2,1005.4,71.6,9.7,117.7,10.3,6,30.0,2025-06-12T05:30:48,2025-06-12T18:15:45,0.53,"Rain, Partially cloudy"
2025-06-13,32.0,26.0,27.6,40.5,26.0,31.4,25.2,86.8,11.0,100,4.17,rain,0,0,46.1,31.7,233.0,1007.6,81.5,10.0,169.9,14.7,6,30.0,2025-06-13T05:30:57,2025-06-13T18:16:00,0.57,"Rain, Partially cloudy"
2025-06-14,33.0,27.0,29.0,40.5,30.5,34.7,25.6,82.8,2.0,100,4.17,rain,0,0,38.2,33.5,227.6,1008.8,73.6,10.0,242.7,20.7,9,30.0,2025-06-14T05:31:07,2025-06-14T18:16:16,0.6,"Rain, Partially cloudy"
2025-06-15,33.0,26.0,29.9,42.0,26.0,36.2,25.8,79.9,0.8,100,20.83,rain,0,0,28.1,20.5,268.2,1007.9,55.4,9.7,243.6,21.0,8,30.0,2025-06-15T05:31:17,2025-06-15T18:16:31,0.64,"Rain, Partially cloudy"
2025-06-16,34.0,26.0,29.3,41.8,26.0,34.8,25.7,82.3,4.1,100,37.5,rain,0,0,22.7,25.9,284.3,1007.7,50.9,9.3,224.3,19.3,8,60.0,2025-06-16T05:31:28,2025-06-16T18:16:46,0.67,"Rain, Partially cloudy"
2025-06-17,33.0,25.0,28.5,42.0,25.0,33.2,25.5,84.7,21.0,100,4.17,rain,0,0,20.9,13.0,179.7,1008.4,67.6,10.1,198.3,17.2,7,60.0,2025-06-17T05:31:39,2025-06-17T18:17:00,0.71,"Rain, Partially cloudy"
2025-06-18,33.0,26.0,28.9,42.1,26.0,34.7,26.0,84.9,6.2,100,41.67,rain,0,0,20.9,18.4,190.2,1008.3,56.6,9.4,202.8,17.5,7,60.0,2025-06-18T05:31:51,2025-06-18T18:17:15,0.74,"Rain, Partially cloudy"
2025-06-19,34.0,26.0,29.0,43.4,26.0,34.7,25.8,83.5,7.0,100,4.17,rain,0,0,24.5,20.5,238.1,1007.5,74.1,9.5,216.4,18.9,7,30.0,2025-06-19T05:32:03,2025-06-19T18:17:28,0.75,"Rain, Partially cloudy"
2025-06-20,33.0,25.0,27.5,42.0,25.0,31.2,25.4,88.8,22.0,100,16.67,rain,0,0,57.6,27.7,243.0,1007.7,61.3,9.3,195.8,16.9,8,30.0,2025-06-20T05:32:15,2025-06-20T18:17:42,0.81,"Rain, Partially cloudy"
2025-06-21,34.0,25.0,27.9,40.5,25.0,30.4,24.7,84.6,8.3,100,29.17,rain,0,0,31.3,33.5,237.1,1007.5,56.8,9.2,227.9,19.7,8,30.0,2025-06-21T05:32:28,2025-06-21T18:17:55,0.85,"Rain, Partially cloudy"
2025-06-22,30.0,25.0,27.5,35.0,25.0,30.2,24.1,82.2,14.3,100,54.17,rain,0,0,36.7,27.7,238.9,1008.3,70.4,10.0,100.1,8.6,4,30.0,2025-06-22T05:32:41,2025-06-22T18:18:08,0.89,"Rain, Partially cloudy"
2025-06-23,32.0,26.0,28.8,39.1,26.0,32.8,24.3,77.2,7.0,100,37.5,rain,0,0,39.2,25.9,251.4,1007.8,60.7,10.0,212.3,18.4,7,30.0,2025-06-23T05:32:55,2025-06-23T18:18:20,0.92,"Rain, Partially cloudy"
2025-06-24,32.0,26.0,28.7,37.8,26.0,32.9,24.9,80.8,0.3,100,12.5,rain,0,0,34.9,22.3,259.4,1007.2,77.2,10.0,220.7,19.1,8,30.0,2025-06-24T05:33:08,2025-06-24T18:18:32,0.96,"Rain, Partially cloudy"
2025-06-25,33.0,26.0,28.3,42.0,26.0,33.6,25.8,86.5,2.0,100,4.17,rain,0,0,32.0,27.7,235.3,1007.9,56.5,10.2,224.0,19.3,8,60.0,2025-06-25T05:33:23,2025-06-25T18:18:43,0.0,"Rain, Partially cloudy"
2025-06-26,31.0,24.0,26.7,39.0,24.0,28.7,24.7,89.2,10.0,100,12.5,rain,0,0,59.4,40.7,257.4,1008.8,68.0,8.7,131.3,11.4,5,30.0,2025-06-26T05:33:37,2025-06-26T18:18:54,0.02,"Rain, Partially cloudy"
2025-06-27,32.0,25.0,26.5,39.1,25.0,28.3,25.1,92.6,27.0,100,8.33,rain,0,0,63.0,44.6,222.3,1008.3,48.3,7.8,203.4,17.4,7,30.0,2025-06-27T05:33:51,2025-06-27T18:19:04,0.06,"Rain, Partially cloudy"
2025-06-28,32.0,25.0,27.5,39.1,25.0,30.1,24.7,85.5,1.0,100,4.17,rain,0,0,53.6,40.7,248.1,1007.8,32.2,8.8,222.6,19.1,8,30.0,2025-06-28T05:34:06,2025-06-28T18:19:14,0.09,"Rain, Partially cloudy"
2025-06-29,32.0,25.0,27.7,39.1,25.0,30.3,24.2,82.2,0.4,100,4.17,rain,0,0,63.0,44.6,258.6,1006.5,64.9,10.0,217.9,18.7,8,10.0,2025-06-29T05:34:21,2025-06-29T18:19:23,0.12,"Rain, Partially cloudy"
2025-06-30,33.0,25.0,28.9,39.1,25.0,32.5,24.1,76.8,0.7,100,12.5,rain,0,0,44.3,25.9,273.0,1006.0,42.3,10.6,279.6,24.2,9,10.0,2025-06-30T05:34:36,2025-06-30T18:19:31,0.15,"Rain, Partially cloudy"
2025-07-01,33.0,25.0,29.0,40.5,25.0,33.8,25.0,79.3,4.6,100,41.67,rain,0,0,37.8,20.5,261.8,1006.2,60.2,9.8,200.4,17.2,7,30.0,2025-07-01T05:34:52,2025-07-01T18:19:39,0.19,"Rain, Partially cloudy"
2025-07-02,33.0,25.0,28.7,39.1,25.0,32.7,24.4,78.6,14.0,100,45.83,rain,0,0,27.4,22.3,287.6,1007.2,61.2,10.6,173.4,15.1,6,30.0,2025-07-02T05:35:07,2025-07-02T18:19:47,0.22,"Rain, Partially cloudy"
2025-07-03,33.0,25.0,28.0,39.1,25.0,30.8,24.5,82.0,4.0,100,4.17,rain,0,0,42.8,22.3,282.1,1008.3,76.3,11.5,205.4,17.8,7,30.0,2025-07-03T05:35:22,2025-07-03T18:19:53,0.25,"Rain, Partially cloudy"
2025-07-04,33.0,25.0,28.2,39.1,25.0,31.2,24.4,81.2,3.0,100,4.17,rain,0,0,42.5,37.1,273.6,1007.7,68.1,10.3,250.6,21.8,9,10.0,2025-07-04T05:35:38,2025-07-04T18:19:59,0.28,"Rain, Partially cloudy"
2025-07-05,33.0,26.0,29.2,40.5,26.0,33.8,25.2,80.0,2.2,100,29.17,rain,0,0,35.3,24.1,258.0,1006.5,59.2,9.9,226.0,19.5,8,10.0,2025-07-05T05:35:54,2025-07-05T18:20:04,0.32,"Rain, Partially cloudy"
2025-07-06,34.0,27.0,29.2,40.5,30.5,34.6,25.3,80.6,3.0,100,4.17,rain,0,0,41.8,31.7,245.0,1006.9,60.5,9.9,182.5,15.6,7,30.0,2025-07-06T05:36:09,2025-07-06T18:20:09,0.35,"Rain, Partially cloudy"
2025-07-07,33.0,26.0,28.2,40.5,26.0,31.9,24.9,83.0,0.4,100,4.17,rain,0,0,40.0,25.9,244.1,1008.1,61.8,9.8,196.0,16.8,7,30.0,2025-07-07T05:36:25,2025-07-07T18:20:13,0.38,"Rain, Partially cloudy"
2025-07-08,32.0,26.0,28.8,39.1,26.0,32.7,24.6,78.9,1.0,100,25.0,rain,0,0,38.5,24.1,240.7,1008.4,55.5,10.0,203.9,17.7,8,30.0,2025-07-08T05:36:40,2025-07-08T18:20:16,0.41,"Rain, Partially cloudy"
2025-07-09,33.0,25.0,28.8,40.5,25.0,32.4,24.3,77.7,6.7,100,25.0,rain,0,0,42.1,37.1,260.8,1007.5,38.7,9.9,236.0,20.4,8,30.0,2025-07-09T05:36:56,2025-07-09T18:20:18,0.45,"Rain, Partially cloudy"
2025-07-10,35.0,25.0,29.5,43.2,25.0,33.8,24.7,76.6,2.1,100,16.67,rain,0,0,46.1,25.9,254.0,1005.2,45.7,12.5,262.3,22.5,9,30.0,2025-07-10T05:37:11,2025-07-10T18:20:20,0.48,"Rain, Partially cloudy"
2025-07-11,34.0,27.0,29.8,40.5,31.0,35.7,25.4,78.2,0.5,100,4.17,rain,0,0,47.5,33.5,241.1,1004.4,70.0,11.6,227.5,19.8,8,30.0,2025-07-11T05:37:26,2025-07-11T18:20:21,0.5,"Rain, Partially cloudy"
2025-07-12,34.0,27.0,29.6,41.8,30.5,35.3,25.2,78.1,31.4,100,4.17,rain,0,0,38.2,22.3,241.0,1005.8,47.8,9.8,227.7,19.6,8,30.0,2025-07-12T05:37:42,2025-07-12T18:20:21,0.55,"Rain, Partially cloudy"
